INSTITUICAO_ENSINO_ALUNO_2020,NOME,FASE_2020,TURMA_2022,PONTO_VIRADA_2020,INDE_2020,PEDRA_2020,DESTAQUE_IEG_2020,DESTAQUE_IDA_2020,DESTAQUE_IPV_2020,IAA_2020,IEG_2020,IPS_2020,IDA_2020,IPP_2020,IPV_2020,IAN_2020
Escola Pública,ALUNO-1238,1,F,Não,"8,50",Topázio,"Seu destaque em 2020: A sua boa entrega das lições de casa,","Seu destaque em 2020: As suas boas notas na Passos Mágicos,","Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos,","7,40","8,80","7,50","10,00","7,00","8,00","10,00"
,ALUNO-1239,,,,,,,,,,,,,,,
,ALUNO-1240,,,,,,,,,,,,,,,
Escola Pública,ALUNO-1241,2,G,Não,"4,10",Quartzo,"Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa,","Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações,","Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos,","0,00","2,10","7,50","0,00","7,00","6,60","10,00"
,ALUNO-1242,,,,,,,,,,,,,,,
,ALUNO-1243,,,,,,,,,,,,,,,
Escola Pública,ALUNO-1244,1,B,Não,"8,70",Topázio,"Seu destaque em 2020: A sua boa entrega das lições de casa,","Seu destaque em 2020: As suas boas notas na Passos Mágicos,","Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos,","9,50","8,90","7,50","9,50","8,00","7,70","10,00"
,ALUNO-1245,,,,,,,,,,,,,,,
,ALUNO-1246,,,,,,,,,,,,,,,
,ALUNO-1247,,,,,,,,,,,,,,,
Rede Decisão/União,ALUNO-1248,3,G,Não,"8,40",Ametista,"Seu destaque em 2020: A sua boa entrega das lições de casa,","Seu destaque em 2020: As suas boas notas na Passos Mágicos,","Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos,","9,17","9,20","6,88","7,60","8,50","8,00","10,00"
Rede Decisão/União,ALUNO-1249,5,F,Sim,"8,00",Ametista,"Seu destaque em 2020: A sua boa entrega das lições de casa,","Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações,","Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos,","9,17","7,90","6,25","6,00","8,59","9,10","10,00"
Escola Pública,ALUNO-1250,3,R,Não,"6,40",Ágata,"Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa,","Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações,","Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos,","6,67","5,00","7,50","3,30","8,00","7,94","10,00"
Escola Pública,ALUNO-1251,3,M,Não,"7,60",Ametista,"Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa,","Seu destaque em 2020: As suas boas notas na Passos Mágicos,","Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos,","9,17","6,70","10,00","7,60","7,70","7,70","5,00"
Escola Pública,ALUNO-1252,6,B,Não,"5,80",Quartzo,"Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa,","Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações,","Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos,","0,00","6,50","7,50","3,10","7,10","6,90","10,00"
Escola Pública,ALUNO-1253,0,G,Não,"7,40",Ametista,"Seu destaque em 2020: A sua boa entrega das lições de casa,","Seu destaque em 2020: As suas boas notas na Passos Mágicos,","Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos,","8,50","10,00","5,63","10,00","2,50","6,30","5,00"
Escola Pública,ALUNO-1254,2,D,Não,"6,50",Ágata,"Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa,","Seu destaque em 2020: As suas boas notas na Passos Mágicos,","Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos,","8,50","3,50","6,88","8,00","7,80","7,00","5,00"
,ALUNO-1255,,,,,,,,,,,,,,,
Escola Pública,ALUNO-1256,4,A,Não,"5,30",Quartzo,"Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa,","Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações,","Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos,","7,92","4,60","7,50","0,00","7,90","8,20","5,00"
Escola Pública,ALUNO-1257,3,M,Não,"7,60",Ametista,"Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa,","Seu destaque em 2020: As suas boas notas na Passos Mágicos,","Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos,","10,00","6,80","7,50","8,00","7,97","8,10","5,00"
,ALUNO-1258,,,,,,,,,,,,,,,
V202,ALUNO-1259,D,7,D9600,,D9891/2A,D301,D302,,,,,,,,
Escola Pública,ALUNO-1260,1,C,Não,"7,90",Ametista,"Seu destaque em 2020: A sua boa entrega das lições de casa,","Seu destaque em 2020: As suas boas notas na Passos Mágicos,","Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos,","9,50","8,90","7,50","9,00","7,20","7,30","5,00"
Rede Decisão/União,ALUNO-1261,5,G,Não,"5,40",Quartzo,"Seu destaque em 2020: A sua boa entrega das lições de casa,","Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações,","Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos,","7,92","7,50","3,13","6,60","6,41","5,20","10,00"
Escola Pública,ALUNO-1262,4,A,Não,"6,80",Ágata,"Seu destaque em 2020: A sua boa entrega das lições de casa,","Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações,","Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos,","8,33","9,00","7,50","2,60","8,00","8,00","5,00"
,ALUNO-1263,,,,,,,,,,,,,,,
Escola Pública,ALUNO-1264,1,H,Não,"8,10",Ametista,"Seu destaque em 2020: A sua boa entrega das lições de casa,","Seu destaque em 2020: As suas boas notas na Passos Mágicos,","Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos,","10,00","8,40","7,50","9,50","7,90","7,40","5,00"
Escola Pública,ALUNO-1265,4,B,Não,"8,10",Ametista,"Seu destaque em 2020: A sua boa entrega das lições de casa,","Seu destaque em 2020: As suas boas notas na Passos Mágicos,","Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos,","8,75","9,90","7,50","7,60","8,70","8,00","5,00"
Escola Pública,ALUNO-1266,2,R,Não,"7,40",Ametista,"Seu destaque em 2020: A sua boa entrega das lições de casa,","Seu destaque em 2020: As suas boas notas na Passos Mágicos,","Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos,","8,50","8,70","5,00","7,50","7,20","8,22","5,00"
,ALUNO-1267,,,,,,,,,,,,,,,
,ALUNO-1268,,,,,,,,,,,,,,,
,ALUNO-1269,,,,,,,,,,,,,,,
Escola Pública,ALUNO-1270,2,E,Não,"7,40",Ametista,"Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa,","Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações,","Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos,","8,50","6,50","7,50","6,00","7,70","7,80","10,00"
,ALUNO-1271,,,,,,,,,,,,,,,
,ALUNO-1272,,,,,,,,,,,,,,,
,ALUNO-1273,,,,,,,,,,,,,,,
Escola Pública,ALUNO-1274,4,A,Sim,"7,90",Ametista,"Seu destaque em 2020: A sua boa entrega das lições de casa,","Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações,","Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos,","9,17","8,40","7,50","7,30","8,90","8,60","5,00"
Escola Pública,ALUNO-1275,1,G,Não,"8,70",Topázio,"Seu destaque em 2020: A sua boa entrega das lições de casa,","Seu destaque em 2020: As suas boas notas na Passos Mágicos,","Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos,","10,00","8,50","7,50","10,00","7,10","7,70","10,00"
,ALUNO-1276,,,,,,,,,,,,,,,
Escola Pública,ALUNO-1277,3,E,Sim,"7,60",Ametista,"Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa,","Seu destaque em 2020: As suas boas notas na Passos Mágicos,","Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos,","7,08","5,90","5,00","7,60","8,90","9,10","10,00"
Escola Pública,ALUNO-1278,0,H,Não,"7,31",Ametista,"Seu destaque em 2020: A sua boa entrega das lições de casa,","Seu destaque em 2020: As suas boas notas na Passos Mágicos,","Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos,","9,00","10,00","7,50","10,00","2,50","4,58","5,00"
,ALUNO-1279,,,,,,,,,,,,,,,
,ALUNO-1280,,,,,,,,,,,,,,,
Escola Pública,ALUNO-1281,7,A,Sim,"8,30",Ametista,"Seu destaque em 2020: A sua boa entrega das lições de casa,","Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações,","Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos,","7,92","9,10","7,50","6,80","8,30","9,10","10,00"
Rede Decisão/União,ALUNO-1282,0,A,Não,"6,30",Ágata,"Seu destaque em 2020: A sua boa entrega das lições de casa,","Seu destaque em 2020: As suas boas notas na Passos Mágicos,","Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos,","7,90","8,80","2,50","8,50","2,50","2,70","10,00"
,ALUNO-1283,,,,,,,,,,,,,,,
Escola Pública,ALUNO-1284,5,A,Não,"6,70",Ágata,"Seu destaque em 2020: A sua boa entrega das lições de casa,","Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações,","Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos,","8,75","8,60","7,50","4,30","7,70","6,50","5,00"
Escola Pública,ALUNO-1285,0,H,Não,"8,61",Topázio,"Seu destaque em 2020: A sua boa entrega das lições de casa,","Seu destaque em 2020: As suas boas notas na Passos Mágicos,","Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos,","9,00","9,90","7,50","9,00","7,80","7,00","10,00"
,ALUNO-1286,,,,,,,,,,,,,,,
Escola Pública,ALUNO-1287,0,A,Não,"7,16",Ágata,"Seu destaque em 2020: A sua boa entrega das lições de casa,","Seu destaque em 2020: As suas boas notas na Passos Mágicos,","Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos,","8,50","10,00","7,50","8,50","2,50","5,58","5,00"
Rede Decisão/União,ALUNO-1288,6,B,Não,"6,70",Ágata,"Seu destaque em 2020: A sua boa entrega das lições de casa,","Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações,","Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos,","0,00","7,80","7,50","6,00","7,10","7,40","10,00"
Escola Pública,ALUNO-1289,2,L,Não,"6,10",Ágata,"Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa,","Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações,","Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos,","8,50","7,10","7,50","3,00","6,60","6,60","5,00"
FIAP,ALUNO-1290,8,A,,"7,10",Ágata,"Ponto a melhorar em 2021: Melhorar o seu engajamento nas ações de voluntariado,","Seu destaque em 2020: As suas boas notas na Faculdade,",,"8,30","0,00","8,75","9,00","0,00","0,00","10,00"
Escola Pública,ALUNO-1291,1,K,Não,"8,00",Ametista,"Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa,","Seu destaque em 2020: As suas boas notas na Passos Mágicos,","Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos,","6,90","6,90","7,50","10,00","7,20","7,50","10,00"
Escola Pública,ALUNO-1292,2,P,Não,"8,90",Topázio,"Seu destaque em 2020: A sua boa entrega das lições de casa,","Seu destaque em 2020: As suas boas notas na Passos Mágicos,","Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos,","10,00","9,40","7,50","9,00","8,70","8,20","10,00"
Escola Pública,ALUNO-1293,2,C,Não,"3,80",Quartzo,"Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa,","Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações,","Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos,","0,00","1,10","7,50","0,00","7,70","8,00","5,00"
Escola Pública,ALUNO-1294,6,B,Não,"4,40",Quartzo,"Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa,","Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações,","Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos,","7,92","2,80","5,00","0,00","6,20","5,00","10,00"
,ALUNO-1295,,,,,,,,,,,,,,,
Escola Pública,ALUNO-1296,1,A,Não,"6,80",Ágata,"Seu destaque em 2020: A sua boa entrega das lições de casa,","Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações,","Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos,","8,50","8,70","5,63","5,70","5,90","7,20","5,00"
Escola Pública,ALUNO-1297,7,B,Não,"7,00",Ágata,"Seu destaque em 2020: A sua boa entrega das lições de casa,","Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações,","Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos,","7,92","8,30","6,88","5,60","7,50","7,70","5,00"
Escola Pública,ALUNO-1298,0,F,Não,"8,50",Topázio,"Seu destaque em 2020: A sua boa entrega das lições de casa,","Seu destaque em 2020: As suas boas notas na Passos Mágicos,","Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos,","9,50","9,90","7,50","9,00","7,50","6,50","10,00"
Rede Decisão/União,ALUNO-1299,6,A,Não,"7,80",Ametista,"Seu destaque em 2020: A sua boa entrega das lições de casa,","Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações,","Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos,","7,92","8,50","7,50","5,10","8,30","8,50","10,00"
,ALUNO-1300,,,,,,,,,,,,,,,
,ALUNO-1301,,,,,,,,,,,,,,,
Escola Pública,ALUNO-1302,1,R,Não,"4,30",Quartzo,"Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa,","Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações,","Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos,","8,00","0,90","7,50","0,00","7,00","6,90","5,00"
Escola Pública,ALUNO-1303,2,H,Não,"6,20",Ágata,"Seu destaque em 2020: A sua boa entrega das lições de casa,","Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações,","Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos,","9,00","7,90","4,38","3,00","5,00","8,50","5,00"
,ALUNO-1304,,,,,,,,,,,,,,,
,ALUNO-1305,,,,,,,,,,,,,,,
,ALUNO-1306,,,,,,,,,,,,,,,
,ALUNO-1307,,,,,,,,,,,,,,,
,ALUNO-1308,,,,,,,,,,,,,,,
Escola Pública,ALUNO-1309,7,A,Não,"7,80",Ametista,"Seu destaque em 2020: A sua boa entrega das lições de casa,","Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações,","Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos,","7,50","8,00","7,50","6,80","8,00","8,00","10,00"
,ALUNO-1310,,,,,,,,,,,,,,,
,ALUNO-1311,,,,,,,,,,,,,,,
,ALUNO-1312,,,,,,,,,,,,,,,
Escola Pública,ALUNO-1313,3,H,Não,"5,10",Quartzo,"Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa,","Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações,","Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos,","8,33","5,20","5,00","2,10","7,50","5,60","5,00"
,ALUNO-1314,,,,,,,,,,,,,,,
Rede Decisão/União,ALUNO-1315,2,B,Não,"5,60",Quartzo,"Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa,","Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações,","Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos,","8,00","6,90","5,00","4,50","3,70","5,90","5,00"
Escola Pública,ALUNO-1316,0,B,Não,"8,50",Topázio,"Seu destaque em 2020: A sua boa entrega das lições de casa,","Seu destaque em 2020: As suas boas notas na Passos Mágicos,","Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos,","9,50","10,00","7,50","10,00","7,50","7,70","5,00"
,ALUNO-1317,,,,,,,,,,,,,,,
Estácio,ALUNO-1318,8,A,,"7,20",Ágata,"Ponto a melhorar em 2021: Melhorar o seu engajamento nas ações de voluntariado,","Seu destaque em 2020: As suas boas notas na Faculdade,",,"8,75","0,00","7,50","9,70","0,00","0,00","10,00"
Escola Pública,ALUNO-1319,1,J,Não,"7,80",Ametista,"Seu destaque em 2020: A sua boa entrega das lições de casa,","Seu destaque em 2020: As suas boas notas na Passos Mágicos,","Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos,","6,42","9,20","6,88","10,00","7,20","7,50","5,00"
,ALUNO-1320,,,,,,,,,,,,,,,
,ALUNO-1321,,,,,,,,,,,,,,,
,ALUNO-1322,,,,,,,,,,,,,,,
Escola Pública,ALUNO-1323,1,N,Não,"8,00",Ametista,"Seu destaque em 2020: A sua boa entrega das lições de casa,","Seu destaque em 2020: As suas boas notas na Passos Mágicos,","Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos,","9,00","9,10","4,38","10,00","7,90","8,00","5,00"
Escola Pública,ALUNO-1324,1,K,Não,"8,00",Ametista,"Seu destaque em 2020: A sua boa entrega das lições de casa,","Seu destaque em 2020: As suas boas notas na Passos Mágicos,","Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos,","9,00","7,90","7,50","10,00","7,70","7,50","5,00"
Escola Pública,ALUNO-1325,2,M,Não,"5,30",Quartzo,"Seu destaque em 2020: A sua boa entrega das lições de casa,","Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações,","Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos,","6,92","8,30","5,00","0,00","6,50","6,50","5,00"
,ALUNO-1326,,,,,,,,,,,,,,,
,ALUNO-1327,,,,,,,,,,,,,,,
Rede Decisão/União,ALUNO-1328,2,G,Sim,"7,20",Ametista,"Seu destaque em 2020: A sua boa entrega das lições de casa,","Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações,","Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos,","9,50","8,70","7,50","1,50","8,00","8,67","10,00"
,ALUNO-1329,,,,,,,,,,,,,,,
,ALUNO-1330,,,,,,,,,,,,,,,
,ALUNO-1331,,,,,,,,,,,,,,,
,ALUNO-1332,,,,,,,,,,,,,,,
,ALUNO-1333,,,,,,,,,,,,,,,
,ALUNO-1334,,,,,,,,,,,,,,,
,ALUNO-1335,,,,,,,,,,,,,,,
Escola Pública,ALUNO-1336,3,R,Não,"5,50",Quartzo,"Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa,","Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações,","Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos,","8,33","4,00","7,50","3,60","8,00","5,70","5,00"
,ALUNO-1337,,,,,,,,,,,,,,,
Escola Pública,ALUNO-1338,1,D,Sim,"8,30",Ametista,"Seu destaque em 2020: A sua boa entrega das lições de casa,","Seu destaque em 2020: As suas boas notas na Passos Mágicos,","Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos,","9,50","8,10","7,50","9,50","8,00","9,00","5,00"
Escola Pública,ALUNO-1339,3,E,Não,"7,90",Ametista,"Seu destaque em 2020: A sua boa entrega das lições de casa,","Seu destaque em 2020: As suas boas notas na Passos Mágicos,","Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos,","10,00","10,00","7,50","7,60","7,50","6,90","5,00"
,ALUNO-1340,,,,,,,,,,,,,,,
Rede Decisão/União,ALUNO-1341,7,B,Sim,"8,40",Ametista,"Seu destaque em 2020: A sua boa entrega das lições de casa,","Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações,","Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos,","8,75","8,90","6,88","7,10","8,00","9,20","10,00"
,ALUNO-1342,,,,,,,,,,,,,,,
Escola Pública,ALUNO-1343,2,M,Não,"5,80",Quartzo,"Seu destaque em 2020: A sua boa entrega das lições de casa,","Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações,","Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos,","8,00","8,00","5,00","0,00","6,20","6,50","10,00"
Escola Pública,ALUNO-1344,1,R,Não,"6,40",Ágata,"Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa,","Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações,","Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos,","8,00","7,40","5,63","6,00","6,40","7,50","2,50"
,ALUNO-1345,,,,,,,,,,,,,,,
,ALUNO-1346,,,,,,,,,,,,,,,
Escola Pública,ALUNO-1347,7,B,Não,"7,10",Ágata,"Seu destaque em 2020: A sua boa entrega das lições de casa,","Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações,","Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos,","9,17","8,10","6,88","4,60","7,30","6,30","10,00"
Escola Pública,ALUNO-1348,3,R,Sim,"7,80",Ametista,"Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa,","Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações,","Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos,","7,92","7,10","6,88","6,30","8,50","9,11","10,00"
